"id"	"sampleA"	"sampleB"	"baseMeanA"	"baseMeanB"	"log2FC"	"pval"	"padj"	"sig"
"2317"	"AT1G31020.Araport11.447"	"control"	"drought"	340.152500852764	313.013494388029	0.121092315596574	0.647295251240697	0.999985532687444	"notDE"
"2318"	"AT1G31040.Araport11.447"	"control"	"drought"	228.744305819048	171.894024191527	0.4139611691832	0.10379613897391	0.999985532687444	"notDE"
"2319"	"AT1G31070.Araport11.447"	"control"	"drought"	580.883041247027	506.619388785944	0.197864646722408	0.380869253741767	0.999985532687444	"notDE"
"2320"	"AT1G31120.Araport11.447"	"control"	"drought"	800.777717095165	893.480623168658	-0.157995260546657	0.451062493916654	0.999985532687444	"notDE"
"2321"	"AT1G31130.Araport11.447"	"control"	"drought"	555.702305483694	541.135085511283	0.0375004901351384	0.899775838076325	0.999985532687444	"notDE"
"2322"	"AT1G31150.Araport11.447"	"control"	"drought"	359.167439378853	346.18390924523	0.0541419682448429	0.859982899635212	0.999985532687444	"notDE"
"2323"	"AT1G31160.Araport11.447"	"control"	"drought"	498.960408178792	547.278787431342	-0.134081620025494	0.512895935824862	0.999985532687444	"notDE"
"2324"	"AT1G31170.Araport11.447"	"control"	"drought"	144.60857747052	149.4081585174	-0.0464296117846764	0.894586884214717	0.999985532687444	"notDE"
"2325"	"AT1G31175.Araport11.447"	"control"	"drought"	144.933730551614	149.363342287186	-0.0442733361689024	0.876657252602036	0.999985532687444	"notDE"
"2326"	"AT1G31180.Araport11.447"	"control"	"drought"	3492.13738466067	3621.70545408323	-0.052762613292563	0.835119207526678	0.999985532687444	"notDE"
"2327"	"AT1G31190.Araport11.447"	"control"	"drought"	561.017667747044	655.32407713078	-0.225243943709047	0.434981911291732	0.999985532687444	"notDE"
"2328"	"AT1G31200.Araport11.447"	"control"	"drought"	171.943554238952	184.502924216015	-0.101434198936877	0.726670543092529	0.999985532687444	"notDE"
"2329"	"AT1G31220.Araport11.447"	"control"	"drought"	713.436424194876	778.169250158924	-0.12606278851593	0.55485301588744	0.999985532687444	"notDE"
"2330"	"AT1G31230.Araport11.447"	"control"	"drought"	1506.95127536169	1381.00119257817	0.125868336954573	0.660562495632967	0.999985532687444	"notDE"
"2331"	"AT1G31240.Araport11.447"	"control"	"drought"	15.2698776961096	21.6267675829112	-0.488503447725565	0.480192495826805	0.999985532687444	"notDE"
"2332"	"AT1G31280.Araport11.447"	"control"	"drought"	542.116971748803	553.552408205091	-0.0301852739387755	0.884878114890637	0.999985532687444	"notDE"
"2333"	"AT1G31300.Araport11.447"	"control"	"drought"	687.89312248709	588.335821638544	0.225384158284929	0.271653206321669	0.999985532687444	"notDE"
"2334"	"AT1G31310.Araport11.447"	"control"	"drought"	634.674545009642	571.840198456442	0.150322790697788	0.426780298792306	0.999985532687444	"notDE"
"2335"	"AT1G31320.Araport11.447"	"control"	"drought"	203.097276725922	241.423817401097	-0.250035179458852	0.313348450022172	0.999985532687444	"notDE"
"2336"	"AT1G31330.Araport11.447"	"control"	"drought"	24973.3095792146	27524.5199493958	-0.140343647311838	0.386579988037389	0.999985532687444	"notDE"
"2337"	"AT1G31335.Araport11.447"	"control"	"drought"	790.698181250133	749.427690203133	0.0773640116832092	0.753079368326529	0.999985532687444	"notDE"
"2338"	"AT1G31340.Araport11.447"	"control"	"drought"	1497.75587822802	1350.8170321488	0.148713250174701	0.550763494215905	0.999985532687444	"notDE"
"2339"	"AT1G31350.Araport11.447"	"control"	"drought"	168.655496151884	158.504430371732	0.0902203047898757	0.760127965829612	0.999985532687444	"notDE"
"2340"	"AT1G31360.Araport11.447"	"control"	"drought"	437.835095320723	486.16760139636	-0.15074619462951	0.474589315309735	0.999985532687444	"notDE"
"2341"	"AT1G31410.Araport11.447"	"control"	"drought"	691.122318282695	727.079525955573	-0.0735189530995164	0.700497662603101	0.999985532687444	"notDE"
"2342"	"AT1G31420.Araport11.447"	"control"	"drought"	1519.40281579424	1486.45027369443	0.0318957353001928	0.879842964874721	0.999985532687444	"notDE"
"2343"	"AT1G31430.Araport11.447"	"control"	"drought"	31.5013695414902	22.8711888261047	0.466664043817718	0.364622000095306	0.999985532687444	"notDE"
"2344"	"AT1G31440.Araport11.447"	"control"	"drought"	240.212239738332	204.446167927498	0.23334943148296	0.452478639560535	0.999985532687444	"notDE"
"2345"	"AT1G31460.Araport11.447"	"control"	"drought"	310.911406667318	283.459821061854	0.133611020092115	0.582594214964044	0.999985532687444	"notDE"
"2346"	"AT1G31470.Araport11.447"	"control"	"drought"	49.0778158122644	33.4919110415714	0.544768889611976	0.253470353108469	0.999985532687444	"notDE"
"2347"	"AT1G31480.Araport11.447"	"control"	"drought"	178.7937084358	170.635025620032	0.0672173158722767	0.840599054486455	0.999985532687444	"notDE"
"2348"	"AT1G31490.Araport11.447"	"control"	"drought"	17.6265047895596	20.3644198476322	-0.202602809013529	0.760889439082748	0.999985532687444	"notDE"
"2349"	"AT1G31500.Araport11.447"	"control"	"drought"	879.362149901224	966.848974141845	-0.137171746499867	0.527368179860198	0.999985532687444	"notDE"
"2350"	"AT1G31540.Araport11.447"	"control"	"drought"	93.7921986836129	64.9799827005117	0.532813128895032	0.187273582773041	0.999985532687444	"notDE"
"2351"	"AT1G31550.Araport11.447"	"control"	"drought"	91.5400393656346	85.9559753418062	0.0950065871394253	0.767200404751924	0.999985532687444	"notDE"
"2352"	"AT1G31580.Araport11.447"	"control"	"drought"	115.897074717366	38.6678716725934	1.59249342428396	0.00693927980354979	0.999985532687444	"DE"
"2353"	"AT1G31600.Araport11.447"	"control"	"drought"	1041.69549249368	1126.25515034439	-0.112441668557522	0.667889136090188	0.999985532687444	"notDE"
"2354"	"AT1G31650.Araport11.447"	"control"	"drought"	904.920959859218	964.923539055123	-0.0924430697467183	0.644017591232986	0.999985532687444	"notDE"
"2355"	"AT1G31660.Araport11.447"	"control"	"drought"	2287.22426109544	2489.16239492037	-0.122207843142621	0.506208623586481	0.999985532687444	"notDE"
"2356"	"AT1G31690.Araport11.447"	"control"	"drought"	342.568371227002	585.314894899713	-0.771491900218126	0.0523036129270064	0.999985532687444	"notDE"
"2357"	"AT1G31710.Araport11.447"	"control"	"drought"	324.602019022853	199.284784624778	0.70507672011289	0.0448730516503459	0.999985532687444	"DE"
"2358"	"AT1G31730.Araport11.447"	"control"	"drought"	1910.12876178579	1986.93265888788	-0.0565448474908058	0.752091664211062	0.999985532687444	"notDE"
"2359"	"AT1G31750.Araport11.447"	"control"	"drought"	2.55216100650454	2.20546420466272	0.236493270104595	0.883257206843317	0.999985532687444	"notDE"
"2360"	"AT1G31760.Araport11.447"	"control"	"drought"	388.371869359505	328.42485408254	0.241747848547477	0.378846323086524	0.999985532687444	"notDE"
"2361"	"AT1G31770.Araport11.447"	"control"	"drought"	140.721688414325	75.4830984721148	0.901741755473367	0.0205887307775881	0.999985532687444	"DE"
"2362"	"AT1G31780.Araport11.447"	"control"	"drought"	1119.31957010022	1145.33358545454	-0.0329902161515405	0.891437356110826	0.999985532687444	"notDE"
"2363"	"AT1G31790.Araport11.447"	"control"	"drought"	74.1953798234236	75.7933664919673	-0.0276121515930427	0.935263145784669	0.999985532687444	"notDE"
"2364"	"AT1G31800.Araport11.447"	"control"	"drought"	1951.03020818444	2016.08308256999	-0.0473157281501089	0.797251363299702	0.999985532687444	"notDE"
"2365"	"AT1G31810.Araport11.447"	"control"	"drought"	966.389687704586	964.343385836539	0.00373182650581267	0.990462803497993	0.999985532687444	"notDE"
"2366"	"AT1G31812.Araport11.447"	"control"	"drought"	5455.92033761981	5393.97594242895	0.0164039693413294	0.948470061647102	0.999985532687444	"notDE"
"2367"	"AT1G31814.Araport11.447"	"control"	"drought"	154.567285276249	138.091845130103	0.165850030864037	0.638910506106432	0.999985532687444	"notDE"
"2368"	"AT1G31817.Araport11.447"	"control"	"drought"	1267.01267352209	1317.06518697199	-0.0559692139987975	0.841685678001378	0.999985532687444	"notDE"
"2369"	"AT1G31820.Araport11.447"	"control"	"drought"	3.90262831696774	3.63358377780244	0.127140771533406	0.927498336926287	0.999985532687444	"notDE"
"2370"	"AT1G31830.Araport11.447"	"control"	"drought"	658.231773199218	664.747459251741	-0.014660145536407	0.941515814620186	0.999985532687444	"notDE"
"2371"	"AT1G31835.Araport11.447"	"control"	"drought"	99.7355011794777	100.556402339099	-0.0109359844585629	0.980437337059979	0.999985532687444	"notDE"
"2372"	"AT1G31840.Araport11.447"	"control"	"drought"	95.2346724163437	79.5355934675906	0.259409678109426	0.480217860676071	0.999985532687444	"notDE"
"2373"	"AT1G31850.Araport11.447"	"control"	"drought"	1129.16939954181	1178.54103396908	-0.0615253589290736	0.771030340579097	0.999985532687444	"notDE"
"2374"	"AT1G31860.Araport11.447"	"control"	"drought"	1711.891126843	1850.85588130493	-0.112856576870175	0.643615405962061	0.999985532687444	"notDE"
"2375"	"AT1G31870.Araport11.447"	"control"	"drought"	723.081142651686	724.991668194774	-0.00376338310620248	0.985511110068875	0.999985532687444	"notDE"
"2376"	"AT1G31880.Araport11.447"	"control"	"drought"	154.750980573289	159.089113427267	-0.0412851571255833	0.880769054520956	0.999985532687444	"notDE"
"2377"	"AT1G31885.Araport11.447"	"control"	"drought"	10.9366600166411	8.77369142465366	0.316477168958937	0.729177188484647	0.999985532687444	"notDE"
"2378"	"AT1G31910.Araport11.447"	"control"	"drought"	1832.75921110384	1855.17609300852	-0.0172453527421771	0.943397261360145	0.999985532687444	"notDE"
"2379"	"AT1G31930.Araport11.447"	"control"	"drought"	882.912718574308	899.696031057058	-0.0264682212807055	0.909747485915468	0.999985532687444	"notDE"
"2380"	"AT1G31940.Araport11.447"	"control"	"drought"	221.813688546542	233.511488986134	-0.0740568332345098	0.777378815700364	0.999985532687444	"notDE"
"2381"	"AT1G31950.Araport11.447"	"control"	"drought"	6.31754360701	2.7688716043277	1.21070805289085	0.470542907011417	0.999985532687444	"notDE"
"2382"	"AT1G31970.Araport11.447"	"control"	"drought"	3821.09065775214	3764.88145889332	0.0211687952926109	0.923420669615366	0.999985532687444	"notDE"
"2383"	"AT1G32050.Araport11.447"	"control"	"drought"	2644.68820010134	2648.91016228999	-0.00230133377419666	0.989200623050844	0.999985532687444	"notDE"
"2384"	"AT1G32060.Araport11.447"	"control"	"drought"	6123.42701427224	6946.03984223516	-0.181895171592024	0.353115751528736	0.999985532687444	"notDE"
"2385"	"AT1G32070.Araport11.447"	"control"	"drought"	1053.20698626599	1107.87772763261	-0.0733213094460846	0.702596531892972	0.999985532687444	"notDE"
"2386"	"AT1G32080.Araport11.447"	"control"	"drought"	1170.914844516	1490.36831999926	-0.348261009630057	0.109144263911231	0.999985532687444	"notDE"
"2387"	"AT1G32090.Araport11.447"	"control"	"drought"	842.703527794568	937.695201295949	-0.153665370145248	0.457348879646569	0.999985532687444	"notDE"
"2388"	"AT1G32100.Araport11.447"	"control"	"drought"	20.871122628775	24.7182196169178	-0.236379003570652	0.822528500100918	0.999985532687444	"notDE"
"2389"	"AT1G32120.Araport11.447"	"control"	"drought"	350.91260851229	354.67422238816	-0.0146109704686698	0.954534627285752	0.999985532687444	"notDE"
"2390"	"AT1G32127.Araport11.447"	"control"	"drought"	220.150185266132	210.739980111808	0.0611689811375775	0.791422738683861	0.999985532687444	"notDE"
"2391"	"AT1G32130.Araport11.447"	"control"	"drought"	1438.30794528208	1393.74907113025	0.0454632145288773	0.802309864737212	0.999985532687444	"notDE"
"2392"	"AT1G32150.Araport11.447"	"control"	"drought"	284.573953323506	282.839285022149	0.0096563259696692	0.970714011966466	0.999985532687444	"notDE"
"2393"	"AT1G32160.Araport11.447"	"control"	"drought"	1242.598473441	1163.58443847641	0.0942022389316585	0.617592966868569	0.999985532687444	"notDE"
"2394"	"AT1G32170.Araport11.447"	"control"	"drought"	8.32773960951871	5.18827304084844	0.684697744901089	0.487677321209381	0.999985532687444	"notDE"
"2395"	"AT1G32190.Araport11.447"	"control"	"drought"	630.771594991789	606.374905919175	0.0566122607226861	0.786795003953863	0.999985532687444	"notDE"
"2396"	"AT1G32200.Araport11.447"	"control"	"drought"	2215.75664768851	2523.87518663079	-0.187797576968642	0.324395220681461	0.999985532687444	"notDE"
"2397"	"AT1G32210.Araport11.447"	"control"	"drought"	1334.60667244197	1251.5823711035	0.0925505672845729	0.675469366541423	0.999985532687444	"notDE"
"2398"	"AT1G32220.Araport11.447"	"control"	"drought"	568.920389869024	589.265445024935	-0.0517857158777802	0.842189574135913	0.999985532687444	"notDE"
"2399"	"AT1G32225.Araport11.447"	"control"	"drought"	78.2390176216828	78.212767928488	-0.00267431488365147	0.994829582780063	0.999985532687444	"notDE"
"2400"	"AT1G32230.Araport11.447"	"control"	"drought"	2473.74554477285	2516.10843864313	-0.0245110489041116	0.893596669687866	0.999985532687444	"notDE"
"2401"	"AT1G32240.Araport11.447"	"control"	"drought"	256.74154869136	205.626762203084	0.320738869460862	0.224793488946786	0.999985532687444	"notDE"
"2402"	"AT1G32260.Araport11.447"	"control"	"drought"	389.007848723811	389.099202407764	-0.000166665297729404	0.999482154809969	0.999985532687444	"notDE"
"2403"	"AT1G32310.Araport11.447"	"control"	"drought"	317.863771015365	304.911853560861	0.0596342782432547	0.820699318846648	0.999985532687444	"notDE"
"2404"	"AT1G32330.Araport11.447"	"control"	"drought"	550.688246180453	519.475814107985	0.0846404617616184	0.684168594730186	0.999985532687444	"notDE"
"2405"	"AT1G32340.Araport11.447"	"control"	"drought"	265.9661083357	265.225810286759	0.00554683478767365	0.980638480981382	0.999985532687444	"notDE"
"2406"	"AT1G32360.Araport11.447"	"control"	"drought"	509.342015210735	479.40671260038	0.0880266011188719	0.680934052757672	0.999985532687444	"notDE"
"2407"	"AT1G32370.Araport11.447"	"control"	"drought"	478.091849636237	523.060148246482	-0.12937503689869	0.57665736246561	0.999985532687444	"notDE"
"2408"	"AT1G32375.Araport11.447"	"control"	"drought"	12.2943169966821	6.87849523984339	0.853522060235794	0.357093403234367	0.999985532687444	"notDE"
"2409"	"AT1G32380.Araport11.447"	"control"	"drought"	1219.90717433844	1158.94834467071	0.0734367565173582	0.75002046126462	0.999985532687444	"notDE"
"2410"	"AT1G32400.Araport11.447"	"control"	"drought"	1308.21467730675	1252.61620427861	0.0631230147968422	0.733081627493687	0.999985532687444	"notDE"
"2411"	"AT1G32410.Araport11.447"	"control"	"drought"	331.69418206847	290.516400549384	0.189558866110418	0.42144849216477	0.999985532687444	"notDE"
"2412"	"AT1G32415.Araport11.447"	"control"	"drought"	114.426142878481	117.010558454771	-0.0338338650943544	0.909069743925868	0.999985532687444	"notDE"
"2413"	"AT1G32440.Araport11.447"	"control"	"drought"	575.623079633703	600.976044810252	-0.0628759775466892	0.763446525704194	0.999985532687444	"notDE"
"2414"	"AT1G32460.Araport11.447"	"control"	"drought"	650.199539038304	480.15943241225	0.437094289500921	0.115415864807295	0.999985532687444	"notDE"
"2415"	"AT1G32470.Araport11.447"	"control"	"drought"	7247.08134090173	7478.87717975164	-0.0455286312498725	0.867460111114943	0.999985532687444	"notDE"
"2416"	"AT1G32490.Araport11.447"	"control"	"drought"	1628.01964915511	1729.4265154401	-0.086825688024474	0.663841779315948	0.999985532687444	"notDE"
"2417"	"AT1G32500.Araport11.447"	"control"	"drought"	2171.05643645643	2205.15926144155	-0.022726263221988	0.92215692363552	0.999985532687444	"notDE"
"2418"	"AT1G32520.Araport11.447"	"control"	"drought"	99.6075252777094	104.922514518211	-0.0769279852242672	0.811648327167238	0.999985532687444	"notDE"
"2419"	"AT1G32530.Araport11.447"	"control"	"drought"	457.958494762438	471.08778537757	-0.0407694071439862	0.84978575317332	0.999985532687444	"notDE"
"2420"	"AT1G32540.Araport11.447"	"control"	"drought"	149.968237171969	143.560147288892	0.0669409968293923	0.831176362560162	0.999985532687444	"notDE"
"2421"	"AT1G32550.Araport11.447"	"control"	"drought"	1325.59665806278	1344.26111733864	-0.0205192112750664	0.935669789974531	0.999985532687444	"notDE"
"2422"	"AT1G32570.Araport11.447"	"control"	"drought"	7.64175720394962	5.40221027270645	0.494157361222981	0.643033046404388	0.999985532687444	"notDE"
"2423"	"AT1G32580.Araport11.447"	"control"	"drought"	1865.68029548908	1931.82294350944	-0.0505047655034149	0.778784499835116	0.999985532687444	"notDE"
"2424"	"AT1G32583.Araport11.447"	"control"	"drought"	113.067433254915	107.53457753072	0.0729835730771836	0.838520289517893	0.999985532687444	"notDE"
"2425"	"AT1G32610.Araport11.447"	"control"	"drought"	110.105529565451	106.175899007447	0.0506880380855464	0.881844176160852	0.999985532687444	"notDE"
"2426"	"AT1G32630.Araport11.447"	"control"	"drought"	50.9517353061435	41.6719561646483	0.289094689384715	0.49504630685055	0.999985532687444	"notDE"
"2427"	"AT1G32690.Araport11.447"	"control"	"drought"	52.0655271410758	29.4875814400929	0.82163474485776	0.0647218553423435	0.999985532687444	"notDE"
"2428"	"AT1G32700.Araport11.447"	"control"	"drought"	92.9544719026058	57.2065363852818	0.704945333659236	0.0882164303688887	0.999985532687444	"notDE"
"2429"	"AT1G32730.Araport11.447"	"control"	"drought"	574.948042504595	531.963758524825	0.112863539205908	0.577546528971431	0.999985532687444	"notDE"
"2430"	"AT1G32740.Araport11.447"	"control"	"drought"	80.101602858836	79.2219762839544	0.0190955294556865	0.961746091343245	0.999985532687444	"notDE"
"2431"	"AT1G32750.Araport11.447"	"control"	"drought"	1269.68456113628	1273.04218617538	-0.00349948168725194	0.990423292827598	0.999985532687444	"notDE"
"2432"	"AT1G32760.Araport11.447"	"control"	"drought"	165.988724424132	142.882482609147	0.215387790218463	0.404526500909639	0.999985532687444	"notDE"
"2433"	"AT1G32780.Araport11.447"	"control"	"drought"	43.6707317738672	35.5887320484133	0.302332912039973	0.564104373005037	0.999985532687444	"notDE"
"2434"	"AT1G32790.Araport11.447"	"control"	"drought"	932.692201418088	935.915346636527	-0.00579414097586184	0.974418559198568	0.999985532687444	"notDE"
"2435"	"AT1G32810.Araport11.447"	"control"	"drought"	615.828769059841	569.616807759694	0.113707854293783	0.65542047276229	0.999985532687444	"notDE"
"2436"	"AT1G32860.Araport11.447"	"control"	"drought"	178.753247892743	174.81074114163	0.0338172677480125	0.931645672267572	0.999985532687444	"notDE"
"2437"	"AT1G32870.Araport11.447"	"control"	"drought"	340.007646198473	362.652642689205	-0.0936686201433753	0.701253860135572	0.999985532687444	"notDE"
"2438"	"AT1G32900.Araport11.447"	"control"	"drought"	1118.81997821749	1165.42693943028	-0.0595967564159696	0.795039787854101	0.999985532687444	"notDE"
"2439"	"AT1G32920.Araport11.447"	"control"	"drought"	152.560194446075	139.447174489593	0.128595312140982	0.81960037290893	0.999985532687444	"notDE"
"2440"	"AT1G32928.Araport11.447"	"control"	"drought"	49.5763957972595	33.9948406374128	0.546127811172898	0.343863429402474	0.999985532687444	"notDE"
"2441"	"AT1G32930.Araport11.447"	"control"	"drought"	400.331181084688	383.29039332721	0.0633654622730761	0.791211259159794	0.999985532687444	"notDE"
"2442"	"AT1G32940.Araport11.447"	"control"	"drought"	224.744756354592	228.510263439016	-0.0244230058371287	0.922985037641725	0.999985532687444	"notDE"
"2443"	"AT1G32950.Araport11.447"	"control"	"drought"	8.70989188887856	6.22772029822666	0.489159229038613	0.664499852302454	0.999985532687444	"notDE"
"2444"	"AT1G32990.Araport11.447"	"control"	"drought"	9259.94413148346	9894.55489435599	-0.095677627295792	0.68869949787391	0.999985532687444	"notDE"
"2445"	"AT1G33040.Araport11.447"	"control"	"drought"	4692.96735786166	4715.17650053985	-0.00696304447929759	0.981018075581317	0.999985532687444	"notDE"
"2446"	"AT1G33050.Araport11.447"	"control"	"drought"	393.364684279008	387.328310994384	0.0222410456476062	0.922076069820723	0.999985532687444	"notDE"
"2447"	"AT1G33055.Araport11.447"	"control"	"drought"	2.94811898914111	0.388672315761498	2.804181920231	0.207765985210298	0.999985532687444	"notDE"
"2448"	"AT1G33060.Araport11.447"	"control"	"drought"	531.770856007743	503.4226427179	0.0786022283180087	0.679912552076266	0.999985532687444	"notDE"
"2449"	"AT1G33080.Araport11.447"	"control"	"drought"	25.2711274795603	19.538909822112	0.368678248965734	0.543595665034237	0.999985532687444	"notDE"
"2450"	"AT1G33100.Araport11.447"	"control"	"drought"	1.53958297579573	1.64205680499774	-0.092507983477276	0.961300768269196	0.999985532687444	"notDE"
"2451"	"AT1G33110.Araport11.447"	"control"	"drought"	640.897437650561	679.128334934917	-0.0834062618808545	0.666163151892933	0.999985532687444	"notDE"
"2452"	"AT1G33120.Araport11.447"	"control"	"drought"	9140.99655266881	9366.45154781779	-0.0351671503420321	0.888419707646115	0.999985532687444	"notDE"
"2453"	"AT1G33140.Araport11.447"	"control"	"drought"	15312.8019247478	15928.3108647709	-0.0568715557037631	0.824223041892695	0.999985532687444	"notDE"
"2454"	"AT1G33170.Araport11.447"	"control"	"drought"	901.117447805983	927.216710343999	-0.0408238158881475	0.83346320239017	0.999985532687444	"notDE"
"2455"	"AT1G33230.Araport11.447"	"control"	"drought"	645.065408894143	606.630310217463	0.0893372633247158	0.641333384577523	0.999985532687444	"notDE"
"2456"	"AT1G33240.Araport11.447"	"control"	"drought"	240.598974272401	213.147069138502	0.175380289110083	0.651669466775399	0.999985532687444	"notDE"
"2457"	"AT1G33250.Araport11.447"	"control"	"drought"	678.351418275383	662.447929177559	0.0351142585428909	0.882999057880247	0.999985532687444	"notDE"
"2458"	"AT1G33260.Araport11.447"	"control"	"drought"	76.7635121054586	68.9238344981666	0.157017406919439	0.670814133184225	0.999985532687444	"notDE"
"2459"	"AT1G33265.Araport11.447"	"control"	"drought"	1840.9653307265	2049.07097977041	-0.154847125729783	0.512854641492364	0.999985532687444	"notDE"
"2460"	"AT1G33270.Araport11.447"	"control"	"drought"	431.547575448267	450.150994884231	-0.0619088324418752	0.749718265455891	0.999985532687444	"notDE"
"2461"	"AT1G33290.Araport11.447"	"control"	"drought"	1036.4510942781	1288.65182152814	-0.314390882914814	0.072901643993979	0.999985532687444	"notDE"
"2462"	"AT1G33320.Araport11.447"	"control"	"drought"	1.58083109413877	2.29283174661446	-0.514888469145055	0.79233998783311	0.999985532687444	"notDE"
"2463"	"AT1G33330.Araport11.447"	"control"	"drought"	441.670638254955	508.529162299056	-0.20242654318467	0.30711874548577	0.999985532687444	"notDE"
"2464"	"AT1G33340.Araport11.447"	"control"	"drought"	17.3718831683471	17.0411040896822	0.031734426484769	0.966838096453067	0.999985532687444	"notDE"
"2465"	"AT1G33350.Araport11.447"	"control"	"drought"	161.584445892043	164.84079386778	-0.0267522399056518	0.916395045733632	0.999985532687444	"notDE"
"2466"	"AT1G33360.Araport11.447"	"control"	"drought"	435.897489797365	500.479036029669	-0.199114050435911	0.415168633278319	0.999985532687444	"notDE"
"2467"	"AT1G33390.Araport11.447"	"control"	"drought"	929.095637356371	870.567967276123	0.0940660584822552	0.676121022499457	0.999985532687444	"notDE"
"2468"	"AT1G33400.Araport11.447"	"control"	"drought"	565.152149786598	635.659778291928	-0.168884907848551	0.461123177582795	0.999985532687444	"notDE"
"2469"	"AT1G33410.Araport11.447"	"control"	"drought"	2291.41270332929	2227.27999537426	0.0410424825080767	0.84676771724328	0.999985532687444	"notDE"
"2470"	"AT1G33420.Araport11.447"	"control"	"drought"	555.805298921755	527.631234411409	0.0758108998369102	0.779407195605752	0.999985532687444	"notDE"
"2471"	"AT1G33430.Araport11.447"	"control"	"drought"	4.62704245037425	2.7688716043277	0.756854439486308	0.613369335690129	0.999985532687444	"notDE"
"2472"	"AT1G33440.Araport11.447"	"control"	"drought"	33.0544188280286	18.547627958731	0.843737537430568	0.170630590917562	0.999985532687444	"notDE"
"2473"	"AT1G33470.Araport11.447"	"control"	"drought"	1999.60524817537	1823.57937815176	0.133092216464244	0.609074549627831	0.999985532687444	"notDE"
"2474"	"AT1G33475.Araport11.447"	"control"	"drought"	32.5270316539452	31.0422707031389	0.0689606779593594	0.883543381877522	0.999985532687444	"notDE"
"2475"	"AT1G33480.Araport11.447"	"control"	"drought"	264.297113749295	282.104491702364	-0.0942440205552699	0.693203578281006	0.999985532687444	"notDE"
"2476"	"AT1G33490.Araport11.447"	"control"	"drought"	611.256829611178	616.663000213612	-0.0125909094595232	0.956931261033271	0.999985532687444	"notDE"
"2477"	"AT1G33500.Araport11.447"	"control"	"drought"	74.001359254811	71.3432359346873	0.0527568283382191	0.885374952580394	0.999985532687444	"notDE"
"2478"	"AT1G33520.Araport11.447"	"control"	"drought"	500.32373393822	402.730707442853	0.312507023533582	0.148962938876776	0.999985532687444	"notDE"
"2479"	"AT1G33560.Araport11.447"	"control"	"drought"	82.0389265786393	80.8461065968668	0.0251108099025723	0.952956973344778	0.999985532687444	"notDE"
"2480"	"AT1G33590.Araport11.447"	"control"	"drought"	796.599489458485	596.212297069336	0.418554173728276	0.0907667218559784	0.999985532687444	"notDE"
"2481"	"AT1G33600.Araport11.447"	"control"	"drought"	173.866650833931	129.78523031712	0.421805644110434	0.22192901412021	0.999985532687444	"notDE"
"2482"	"AT1G33610.Araport11.447"	"control"	"drought"	18.4521117213541	12.6693778283113	0.552119904640834	0.505800163997872	0.999985532687444	"notDE"
"2483"	"AT1G33612.Araport11.447"	"control"	"drought"	111.215315729331	123.759134840925	-0.150364584113346	0.715799171265673	0.999985532687444	"notDE"
"2484"	"AT1G33640.Araport11.447"	"control"	"drought"	2.80654908915202	1.16601694728449	1.23903284432546	0.551211334362995	0.999985532687444	"notDE"
"2485"	"AT1G33680.Araport11.447"	"control"	"drought"	1328.92142831926	1451.71384498181	-0.127432106457969	0.599622305508304	0.999985532687444	"notDE"
"2486"	"AT1G33700.Araport11.447"	"control"	"drought"	10.7913893664472	12.9706826021211	-0.259267377243108	0.737617874303629	0.999985532687444	"notDE"
"2487"	"AT1G33720.Araport11.447"	"control"	"drought"	3.25588410890008	0.864712173474739	1.93356548961387	0.323756170519095	0.999985532687444	"notDE"
"2488"	"AT1G33770.Araport11.447"	"control"	"drought"	8.27400913501826	8.34581696093764	0.00113745297949238	0.999154864762283	0.999985532687444	"notDE"
"2489"	"AT1G33780.Araport11.447"	"control"	"drought"	92.2125632491152	94.4888397964737	-0.0354509680679295	0.913153950233918	0.999985532687444	"notDE"
"2490"	"AT1G33790.Araport11.447"	"control"	"drought"	26.669699441611	15.4292861865963	0.775152948671205	0.239251741694249	0.999985532687444	"notDE"
"2491"	"AT1G33800.Araport11.447"	"control"	"drought"	9.54953736061707	7.2582043095622	0.373084791661419	0.711131562861883	0.999985532687444	"notDE"
"2492"	"AT1G33810.Araport11.447"	"control"	"drought"	2852.08373708427	2926.14344372678	-0.0370619876200319	0.880879137381649	0.999985532687444	"notDE"
"2493"	"AT1G33811.Araport11.447"	"control"	"drought"	302.738540784797	287.142654478962	0.0747470686962035	0.803425887454987	0.999985532687444	"notDE"
"2494"	"AT1G33930.Araport11.447"	"control"	"drought"	111.589568528086	129.550017429393	-0.215805947215525	0.594098933214482	0.999985532687444	"notDE"
"2495"	"AT1G33970.Araport11.447"	"control"	"drought"	148.70187903752	131.593058959978	0.177178148795402	0.553688465314668	0.999985532687444	"notDE"
"2496"	"AT1G33980.Araport11.447"	"control"	"drought"	1278.9809854465	1304.56276165471	-0.0281760480069741	0.890154852661458	0.999985532687444	"notDE"
"2497"	"AT1G33990.Araport11.447"	"control"	"drought"	741.733992357735	809.241759763974	-0.125590542930896	0.481934967796606	0.999985532687444	"notDE"
"2498"	"AT1G34000.Araport11.447"	"control"	"drought"	875.920373410652	854.993100662227	0.0344966746660919	0.866836858903837	0.999985532687444	"notDE"
"2499"	"AT1G34010.Araport11.447"	"control"	"drought"	769.176031773796	728.963590403723	0.0783829364591641	0.731444691443036	0.999985532687444	"notDE"
